x,y,z,f1,n_pix,concentration,R_circ,angle_3d_deg,angle_inplane_deg,dyad_inplane_deg,psoct_x,psoct_y,psoct_z,dyad_x,dyad_y,dyad_z
169,149,53,0.8249239569903343,78,0.9042252510787192,0.9025091685736216,13.785436178831327,7.876810168407084,77.9153980879617,-0.9757317571220941,-0.004673452807263778,0.21891938466542651,-0.97939694,-0.19049297,0.06703803
176,155,61,0.7317660672177638,95,0.9187136294240869,0.8936387859702771,14.119427354843856,4.934356474997923,74.4530071740851,-0.8952459004284259,0.09505792236426813,-0.4353145634617408,0.8908272,-0.31559372,0.32684478
173,154,60,0.6068767205731561,64,0.9486007179576325,0.9569315394811323,17.859757426414937,16.66802747985416,81.20524034774127,-0.9092095605242605,0.09094683701408823,-0.4062839498287057,0.9752638,-0.18664052,0.1184308
166,150,50,0.833591305741573,58,0.9370163124800723,0.947816457630824,10.893119366895844,5.826601263687111,81.21357071219077,-0.9989815724570846,0.03471692668427513,-0.028819314578408212,0.98304105,0.11812757,0.14027219
182,175,72,0.6134717323286096,96,0.9350262240126301,0.9074849288214418,17.6845796052368,9.288140559953595,73.48278958063638,-0.9697604666136382,0.06602397011059152,-0.2349584490162775,0.9483096,-0.31289044,0.05299594
179,172,67,0.6745189425262113,68,0.6679827619190386,0.9693395825314916,38.90066421394774,38.130509760500274,82.96170932229336,-0.955993482607788,-0.016824168494824158,0.2929051187089274,0.92276865,-0.17179862,0.34493962
166,153,50,0.6386128709463064,88,0.9417620017996545,0.9688792670193462,16.180065225801354,0.16648133355263844,73.7480805506761,-0.9966856683784853,0.017749539656352786,0.07938911947439622,-0.9640277,-0.2605289,0.05268189
184,172,69,0.9870230451197639,95,0.548816176718741,0.6270399805248771,10.265106346448151,8.172483092137352,82.4207219749288,-0.9725226357841851,0.0643551300140722,-0.22373676525831265,0.9838834,-0.16251615,0.07457934
173,149,55,0.7677660221562593,62,0.9369021640128621,0.9251254132151406,14.98939786263047,10.965281072219437,78.40609599770247,-0.9748748604355753,0.06285895113038206,-0.2137001608644835,0.9738848,-0.22678694,0.0107734315
166,173,68,0.6080041304585563,92,0.9524796010627326,0.9591855899505187,10.363856061918208,0.6203618505613765,78.81140569284312,-0.9699065325772843,-0.008660616233004433,0.24332347151554046,-0.9585862,-0.18671311,0.21505968
164,173,71,0.6956880541907521,58,0.3479536479243317,0.37333997789991347,87.80572799363415,63.32202846956793,10.094287488268481,-0.8277025925891388,-0.06205915303215338,0.5577249140446839,0.047340855,0.9679569,0.24661377
166,176,68,0.7518765591777697,95,0.8601355022355676,0.9562602820467218,4.806315204385706,2.45610381979773,84.82639172560252,-0.9584384598587576,-0.01549671869605251,0.28487816759665535,-0.9677862,-0.083962195,0.23736106
182,176,70,0.8127203929050227,69,0.973861816118822,0.9709117373056682,9.796267279794446,3.2895281163552377,79.49506439284262,-0.9755667602407797,0.06240422511760083,-0.21065424040541175,0.96597624,-0.21752845,0.1398974
174,165,63,0.978046892499562,94,0.956509342924968,0.9576460729483439,14.500657076923728,9.07853849198738,76.79481491930687,-0.9398903050105684,0.08026058288569626,-0.33191030924330933,0.9508689,-0.26492873,0.16019078
183,183,40,0.7519575599642068,54,0.8177656959336017,0.8313393115820159,15.543526808439921,10.22413505835785,82.88273887100425,-0.05545171092837395,0.15569081386944475,-0.9862481828788259,-0.1164001,0.053072322,0.99178344
173,165,65,0.8889374472276899,95,0.9467395824050826,0.9520634930622551,16.488143365792006,16.242482396495703,88.63943550504641,-0.963769960476919,0.06937161550696047,-0.2575559012025791,-0.99983215,-0.0001528622,0.018322635
168,153,51,0.9520544913731697,96,0.9694984070451685,0.9712348029921956,3.2014584606551684,0.05748347080309768,86.45595540292358,-0.9905146592220181,0.008544259820537664,0.13714118816172163,-0.9901677,-0.04706096,0.13173172
168,164,63,0.7266038046222882,83,0.9364673279240326,0.942089539188879,13.667343830166175,11.100049784134153,83.28298576293349,-0.9412213589476206,-0.02414538304998848,0.3369263331028961,-0.97862095,0.12991448,0.15944687
171,160,64,0.6533807308048383,96,0.9618435192581889,0.956988155449168,13.7324950113073,13.403076181214251,88.17294081948305,-0.9801969153104284,0.05915988242264811,-0.18898178623258727,-0.99918455,-0.00988939,0.03914618
176,166,64,0.9824903978761071,94,0.8858892337349821,0.9416379627667051,12.44791603566326,12.399970999594364,88.86065884226073,-0.8948699323759548,0.09516357152743507,-0.4360638700736363,0.96993226,-0.061824698,0.2353914
166,185,69,0.7951520091228516,96,0.9365486380448882,0.9555518588187366,4.862110915542377,4.11851158648959,85.18692882924381,-0.8457577638748874,-0.057259340759155404,0.53048578938665,-0.880544,-0.09679586,0.46397504
171,193,48,0.6104809121740739,72,0.8645967811243485,0.9224500715889609,7.541571054634174,5.785594724971892,85.86254526177905,-0.995156196360341,0.043841242097842674,-0.0879891489726812,0.9988358,0.047831684,-0.0062591834
168,175,66,0.7042026606131508,94,0.839051232521712,0.845316047422206,11.797099130548283,11.795985194556705,89.38687691371004,-0.9703585975027659,-0.008366051647723555,0.24152474289872078,-0.99917537,0.011370539,0.038979266
161,179,71,0.7252205073143236,94,0.8164334161844854,0.9591515492778412,18.126638916437116,15.469698109516955,77.92985115727872,-0.8214288021564656,-0.06365784938982609,0.5667472110199187,-0.9278153,-0.20959121,0.30859408
168,170,67,0.7056099016011399,85,0.8576887822027148,0.9321693287484314,11.797065801262912,10.628520534266835,85.29526199145756,-0.9989376034506964,0.03491241822595774,-0.030079685267553814,-0.9867442,-0.06856225,0.14708856
171,181,67,0.6602203488051792,94,0.9184970874677347,0.908750283461421,5.934452463812388,5.724683453872615,87.54842796844687,-0.990861642254975,0.04956079052027608,-0.12544693679312843,0.99727845,-0.069678836,0.024094047
164,171,63,0.7019535396638473,93,0.9604325223787148,0.9542143453770154,74.19562236419549,48.870128149236294,23.368562833731996,-0.9762840200742883,-0.004271364188233706,0.21645153636682374,0.3421319,0.8896484,0.3024426
169,155,59,0.7777642179698897,96,0.9567249170468033,0.9662785726235213,7.424101818986609,1.4854522570226356,82.27097927019116,-0.9869802357441722,0.004747218048253316,0.16077150920228592,-0.98498493,-0.11955152,0.124548
172,170,66,0.692465636638919,95,0.9154758745615497,0.8934454087589991,4.814370128786443,4.023114587031581,86.44093316842532,-0.9899271582512221,0.0505917323629905,-0.13222971667961606,0.9940482,-0.09157057,0.059017286
158,158,58,0.6654500284000544,96,0.6978471150283541,0.8848478651217327,51.39463777483924,8.668799524760134,40.51268943400743,-0.9708559920106684,0.06537266016722149,-0.2305754932330015,0.6200234,0.72460985,0.30085135
161,159,64,0.7859335423651679,94,0.9358395276022655,0.9569942167356735,16.985727235731556,6.324814253486509,71.88838664657634,-0.8345667459610915,-0.06027042633037849,0.5476000568351591,-0.7381597,-0.33703002,0.58440655
164,170,68,0.8610134756005743,73,0.9246029556539108,0.9557607924467706,8.059291795280476,0.2682551318886751,80.30812820986733,-0.9112439155572016,-0.036501865400534954,0.4102464383541443,-0.90019315,-0.17610133,0.39829707
191,177,34,0.6504329923225669,93,0.9307828645794014,0.9254111642427119,77.6210644623399,74.36596137099629,53.38435818847973,-0.9993605319073923,0.0264748352754738,0.02403352581105368,0.248072,0.53155106,0.809885
172,196,45,0.9096609311416013,96,0.5997601244377665,0.845695150789446,1.583531878768656,1.4120244706017142,89.95579608597187,-0.9958021605078754,0.042758516007211825,-0.08093062730949616,0.9979471,-0.02849986,0.057352975
174,174,68,0.9360820935294035,94,0.9179015662163597,0.9703722492953725,4.935026412031408,3.778629202922071,85.12732316357908,-0.9500716062908056,0.07599699786630043,-0.3026357533988976,0.96379477,-0.12686633,0.23453075
177,150,50,0.8741677246018839,96,0.949227571505272,0.9427850302643933,9.072010089607419,7.295347313561237,83.74296703034443,-0.9918858073505736,0.048362315392616845,-0.11757394110246568,-0.99099386,0.13293791,0.016083289
187,157,58,0.746764992251577,96,0.5606878409654565,0.6262342775259555,65.33577956565813,58.62471575525186,48.11128282325722,-0.8594289646715176,0.10415905710053955,-0.5005324619917972,-0.6396228,0.65580034,0.40100947
166,155,54,0.7679521214463381,85,0.8890420794662482,0.9079310726781805,17.723522121167615,5.11267492892895,73.21510094405488,-0.9994415570876235,0.027199176786141543,0.01941078948479222,-0.95887643,-0.27178025,0.08180139
168,152,55,0.8182041219458323,63,0.9311358656982673,0.9408665212739277,10.32940424074766,3.2883322158269586,79.48010392167116,-0.9760466034710051,-0.004444795081285702,0.21751614112382514,-0.97463447,-0.16964965,0.14596814
174,153,53,0.8635021011474221,95,0.9513011748675286,0.9570483977322781,15.035459840990626,12.582202974428204,80.47966652060371,-0.9794061758657682,0.05974139659473984,-0.19285877788916492,-0.9815635,0.18784982,0.03529169
174,162,60,0.8750774323996359,81,0.7064436602451881,0.6209295596993376,20.357892547789458,16.76897432732446,78.55554942660837,-0.9928434050234747,0.011467692165361256,0.11887163302400294,0.95994323,-0.23452778,0.15331577
170,153,55,0.7280458280237643,88,0.9514008836836133,0.972754657155124,4.523132516258129,0.7605547880607714,85.6210049114723,-0.9986455515734456,0.0229115239187915,0.046713214343346514,-0.9969904,-0.055660468,0.05396398
167,163,65,0.9369739757340874,65,0.9462988088018861,0.9698254349755028,6.484145325725157,0.7550522883412513,82.86432365701837,-0.977254250045293,-0.003553307190536397,0.21204128083093035,-0.9697048,-0.116377264,0.21477646
172,163,63,0.7773013694486766,96,0.9411136223864324,0.9297036717482968,16.33519752040656,14.068803221409727,79.85383497455018,-0.9496013194721896,0.07620459268827577,-0.3040562351110241,0.9773417,-0.2050906,0.052355018
172,153,58,0.646852269411176,96,0.9628279489126848,0.9742126163313741,15.677143944822248,15.597304735239291,86.61653814317805,-0.9526176287819886,0.07485292066301252,-0.29481637268306204,-0.9959569,0.08606316,-0.025749719
164,153,60,0.6013317374564526,79,0.7367338765281897,0.7975293509988322,17.194371229139744,12.960675177991542,76.61554625271653,-0.8809257995876478,-0.04689457790624642,0.470925295757043,-0.94387513,-0.22653481,0.24037825
176,196,46,0.6995381985116286,68,0.9605968644440266,0.9635738401862164,13.145751038006384,1.737375018711799,76.81255580706004,-0.9951743869415055,0.014957550009925116,0.09697531270018894,-0.9712968,-0.21251279,0.10686906
176,164,71,0.6240376301387002,87,0.7700884579573078,0.7334179122887621,86.6612995545688,43.9199656510568,5.974294731949,-0.9631210000113931,-0.012838395470652627,0.2687621903073295,-0.027944148,0.98612136,0.16365756
163,182,69,0.8328809088899085,76,0.8218928010700014,0.9558578296324789,13.198516333825388,12.736416612746526,83.38563495975029,-0.7211505921169473,-0.08554421083466268,0.6874765534053152,-0.85298014,-0.1319299,0.50499445
166,150,54,0.6589280496727906,58,0.9078789177830087,0.9106149573259237,13.281523791211907,6.7546412837817496,78.015442876511,-0.9846588626727631,0.0025375169744825676,0.17447201829400807,-0.98150486,-0.18683515,0.041723866
176,153,58,0.6233743955470769,63,0.9475308991131614,0.9323252650167312,21.732399948782025,16.971072374517608,73.48042336967761,-0.8574445089544098,0.10461400410780826,-0.5038301541278196,0.9238885,-0.32362026,0.20420572
172,162,62,0.6632734034721892,96,0.9479226298214467,0.9653538098917889,16.98592469477064,14.816453327968432,80.04129849461142,-0.9630194646215031,0.06976837268672963,-0.2602419738104501,0.9802655,-0.19760983,-0.0054761344
175,179,64,0.8498314422562757,76,0.46325758310469656,0.8503583611141179,78.91565289953506,37.07748779010933,14.313645524919707,-0.9918653217392368,0.01018697427152526,0.12688344685699376,0.19017272,-0.9804703,0.050123744
174,155,51,0.9241505387365165,95,0.8148333999296008,0.972504724910603,4.881434565720801,4.471883964987787,87.91092109130835,-0.9990465481773262,0.024584516415488856,0.03607764027186308,-0.9918323,0.05271965,0.11614348
184,186,32,0.6507905187409552,75,0.9464560372634798,0.9392517564219369,41.43199298222273,15.89508933099612,50.37503141982404,-0.9926977133948385,0.04735187020278414,-0.11094615905455228,0.6957139,-0.67543095,0.2444897
165,150,53,0.8305825172930982,96,0.9074688646017273,0.9111090601658971,22.356183239156046,5.68882313249294,67.71335806271613,-0.9802873481711228,-0.0012022549013778472,0.1975734536793338,-0.9299344,-0.3619744,0.06478143
184,152,49,0.8618232198807847,75,0.4467785336189949,0.6111512497206345,26.632763774368623,8.887098207965334,65.5312948610303,-0.9755480634835182,-0.004806162058536457,0.2197336493116717,-0.8975727,0.4310348,0.09258647
177,165,64,0.9453533705154662,96,0.9214974773580712,0.9550083411165023,8.78018873839239,6.662322076760645,82.15415273714493,-0.9157862715248662,0.08887006132673919,-0.3917111398548244,0.94485295,-0.18098922,0.27293923
176,170,67,0.8215767594813457,91,0.9710343344389114,0.9773597377711694,5.882822448973918,5.38396431306884,85.21103307146639,-0.883519083035811,0.09824214183479921,-0.45797654031540835,0.9196786,-0.13434976,0.3689734
173,171,67,0.9265013859226849,81,0.9707612506656853,0.9789912801394377,11.53331836513837,11.418755587994955,86.81856399759691,-0.9633645302705316,0.06958652118529196,-0.2590106134620105,0.9944946,-0.08513689,0.061091643
171,163,62,0.7358405416331506,94,0.9372211626366991,0.935550842130978,7.312040402913842,3.2740002398151775,82.69895645437173,-0.9940033344486774,0.04558736236991285,-0.09939398119134267,0.9873819,-0.15472119,0.03373958
164,155,62,0.6124689846827905,70,0.8560563038504057,0.8922175398910542,14.616494277426664,8.579752221222007,76.03106376133788,-0.8650842343072439,-0.05175012086500508,0.49895009023298803,-0.9084243,-0.24473076,0.338928
168,181,67,0.6624935754492921,69,0.8289043128084023,0.8108430931507113,13.389045126167662,12.704596363154137,85.56561142659993,-0.9948903300516357,0.01448968047229417,0.0999163666751257,-0.9478859,-0.07693221,0.30918264
181,164,67,0.7751665770603341,56,0.9519902728064672,0.9485052208435787,16.271282285713802,4.142107883662062,72.78659921661712,-0.9652426932577214,0.06857933720686277,-0.25219718004142716,0.9308234,-0.33163446,0.15357865
184,184,40,0.6866440303618263,82,0.6788327754503911,0.5458827892146161,8.668065018723688,8.502633521098891,87.17647280890681,-0.12472491405552884,0.15676797171066983,-0.9797282780748771,-0.022074934,-0.123014964,0.9921593
176,178,67,0.9166502339764918,94,0.7650190401117681,0.7447145336981381,22.996347787571754,22.480524287555816,84.62471960829801,-0.9993505382186672,0.03261900097285434,-0.015313475686252805,0.91044015,-0.1457,0.38713086
174,161,60,0.8083479043592131,95,0.8705617458595358,0.9636366396602296,14.25860964500593,6.672155118576796,75.80823453457339,-0.9596784502568957,0.07148154613681189,-0.27185963413940983,0.9500968,-0.2799975,0.137541
167,165,65,0.832063131937504,95,0.9422312471556443,0.9621715589966181,7.474180845346322,3.318807792247623,82.66153882355509,-0.979882420627099,-0.0015262545270648966,0.19956981809155344,-0.96176916,-0.12235743,0.24500766
161,154,52,0.6475600837956264,94,0.695095966911528,0.9972435657663972,30.239210314919355,14.841009232925218,62.09759917343841,-0.9471600463290569,-0.02133053685071074,0.32005133156354676,-0.8931354,-0.4490196,0.026278082
174,170,67,0.9715811478366497,72,0.9706789078341294,0.9814926731915915,6.485688917229486,6.395564709329804,87.2202945074967,-0.9512987634913597,0.07544989019723575,-0.2988945912007029,0.97797453,-0.08730353,0.18958889
171,153,51,0.8074222447158285,96,0.9653615661708475,0.9662676982861933,6.942376204835583,6.941706202939813,89.65805261521646,-0.9988336366824445,0.03534838537860311,-0.03289160809155104,-0.9958518,0.024369007,0.08766607
162,159,64,0.6388626122426099,94,0.9526785672656873,0.9518829393963976,13.526049300761722,1.6191482828811208,74.17722319100915,-0.8215670062087602,-0.06362299527382241,0.5665507645229703,-0.7811176,-0.29507732,0.55025876
172,172,67,0.627506150772531,95,0.9488648654472719,0.9721156947932125,21.234386392591787,21.239569884457403,88.73305016861703,-0.9648005960484908,0.06881912497739466,-0.2538183167185193,-0.99291605,0.038642578,0.112358876
165,163,64,0.8073369493505149,96,0.9580668530839644,0.9772474876054484,7.319785813639198,2.7227750332334995,81.59593472392113,-0.9142973113638124,-0.03535561925028353,0.40349771575602883,-0.9258045,-0.14937846,0.3472351
174,150,49,0.9865933485564087,66,0.9291171767281564,0.9214937891907672,12.5727942391152,12.270771532165204,85.89824356699327,-0.9742416775649229,0.06326906461876587,-0.21644902207621877,0.9953082,-0.09674975,0.0010543647
169,164,63,0.765512548218117,92,0.9542944536831564,0.9614347810867861,4.786064582620054,2.2166845746870534,86.08083870465718,-0.9910789865546042,0.009214756893704074,0.13295687520880076,-0.99127895,0.085912585,0.09992552
183,181,71,0.8721978163380198,54,0.9175068934851487,0.9383866803160964,9.473644440617736,5.620691345627314,80.20546592178785,-0.9109970859313887,0.09039202177790345,-0.40238488021224295,0.93009084,-0.21613057,0.29701635
179,167,66,0.6710648833437917,77,0.7006483025611634,0.7776615033474844,8.579394236186593,7.170169901942159,82.99341546492339,-0.8990522349027023,0.09397421650381795,-0.4276376100730032,0.93769413,-0.1685498,0.30384314
185,189,59,0.6898485092318257,76,0.3439726467534295,0.42872754720213674,79.72321697303211,71.05629482329054,45.33994139921829,-0.33907548133775134,-0.13513037375513612,0.9310035445928064,0.5723705,0.6537531,0.49497366
162,161,67,0.6053504166975723,96,0.8754474862961593,0.8646077997998158,13.139261114437303,0.4270539145793707,74.55127593427363,-0.8321827038029814,-0.060896506292375974,0.5511474966037148,-0.8124079,-0.28488562,0.5087569
169,182,69,0.6471288010893561,95,0.7843055914702156,0.7566191344682777,2.771061451651156,1.5220467318676552,87.37763331323721,-0.9915574674809098,0.009800746714776098,0.12929707671357948,-0.9945934,-0.028456194,0.0998714
182,165,62,0.651645583532858,94,0.5367524108284516,0.630431856237784,67.74366783377748,47.74323352811019,30.889074764677172,-0.899036789769362,0.09397866832902324,-0.42766910168996747,-0.45431575,0.8530006,0.25687975
183,162,67,0.7567554968275221,96,0.9450968587897008,0.9488257498796089,11.545743759465315,2.6155882913603343,77.89299819240667,-0.9914810635566463,0.04884531994721919,-0.12074533253022737,0.95812166,-0.2454083,0.14757253
158,170,69,0.7768819639120919,82,0.9566369505453612,0.9482937445012665,5.160978805965456,2.8747575577094757,84.98348754082849,-0.9757507842934867,-0.004659674937633113,0.21883485641031064,-0.9836532,-0.07531014,0.16356902
170,165,63,0.8009525403405163,58,0.9700113563612435,0.9672873789752083,7.384321836104081,3.9397755226101716,83.66130457883932,-0.9987197108307283,0.023187788088598917,0.044958488428156466,-0.9846091,0.12637846,0.12072
171,156,54,0.6247122014603141,82,0.9798443743245028,0.9782782755455479,5.550000399267609,0.1053158167874935,84.21128133398848,-0.9995226727129228,0.028296654803857336,0.012398631365066916,-0.9920003,0.12441473,0.021363962
188,169,34,0.6082124433255227,63,0.2596928199253965,0.1815422254485641,44.35382353804486,8.110890726749254,49.90401567863423,-0.5674646771009612,-0.11026032378493641,0.8159819245801606,-0.32447663,0.5995083,0.7316452
162,183,69,0.7298605021721272,78,0.9512702061702598,0.9416398489991222,11.040896075989865,7.001787372232994,79.77345629960035,-0.9096538410522709,-0.03709049972363554,0.41370784895757196,-0.84279567,-0.19449869,0.5018623
168,179,67,0.6528686982680925,95,0.8574149544662494,0.8847601564903123,0.8861132838870033,0.3073718821090548,89.33390709729635,-0.99496712613108,0.014614747008559498,0.09913035402103436,-0.9950519,0.029484482,0.09488065
177,153,55,0.6222471614788048,79,0.897984498886203,0.8750282347154231,16.77866140740947,15.512780039111583,81.90839886765637,-0.9599700197118353,0.0713353228086658,-0.27086681777996,-0.9861876,0.16558315,0.004043908
169,153,51,0.833216290616058,96,0.9508529436339781,0.9661583455970009,1.4030535264952473,0.19691472653474063,88.49661025050561,-0.9959635921181756,0.016342757719016988,0.08825778971398433,-0.99652016,-0.007570163,0.08300801
170,178,66,0.6939513350129044,96,0.9188971486443355,0.9115407215722695,4.948992973132465,2.3163599193488764,85.55304561774255,-0.9985738719651205,0.022654961298083996,0.04834226884590463,-0.99097705,0.09556525,0.093977325
178,167,65,0.9946316639732784,95,0.1449455879724314,0.3367483607169909,30.13436977418947,29.447155015817604,83.95682626756808,-0.982053944348739,0.0002524740772732182,0.18860007064135526,0.93954027,-0.15206149,0.30682486
164,180,68,0.925828210796781,94,0.9659149356108998,0.9724601932773286,5.642674825110996,2.936878779861547,83.26233431410166,-0.8825524778087382,-0.04637626901692288,0.4679213241408504,-0.9018203,-0.12600018,0.4133329
176,168,72,0.6265383257792149,67,0.334111999439139,0.41517635006028125,89.48867593743421,67.13830091172093,7.56545290954539,-0.8145932325522408,-0.06536233562994122,0.5763381217315838,0.05345123,0.97793835,0.20193964
161,157,56,0.684428039789642,97,0.8299299319465798,0.77140658537126,54.042995415304176,26.348669061575553,40.49486693549614,-0.9888537754203055,0.006682761338200313,0.14873987877467448,0.6369189,0.7278925,0.25398222
152,179,39,0.6156122309267671,63,0.4866695504920497,0.4866507092666607,26.510591136477515,26.42681674159564,88.59005620735354,-0.49095343170955413,-0.1199006564825761,0.8628954516438591,-0.052033935,-0.09766114,0.9938585
171,158,56,0.7570346623333006,71,0.966560008936083,0.954105465053566,6.359603811436621,6.355882083359997,89.58864969866553,-0.996447842272255,0.04157603868374649,-0.07323339838034772,-0.99888086,0.029445685,0.03701389
170,155,55,0.6607935109877924,95,0.9658237280975873,0.9744312230987436,3.769189188650116,0.8886562960319273,86.32888967902562,-0.9976500237247857,0.01993980112713559,0.0655502440342134,-0.9980663,-0.04261937,0.04524637
173,156,54,0.7875494600421198,63,0.9603286527725187,0.9499568834746714,9.944389291828044,5.586656469435489,81.22618478203205,-0.9980050717055845,0.03805377392047758,-0.05037645422556428,-0.98320895,0.1733688,0.0569518
167,150,55,0.6276330886339747,94,0.8571618771712338,0.8727064947378332,13.238234314698895,7.738606443634898,78.46168480849491,-0.9743126897522018,-0.005685861273792394,0.22512763839521172,-0.98035246,-0.18181485,0.076501876
174,154,50,0.9631341443582258,94,0.9741809695258961,0.9768945346454894,4.605177578036199,4.505783598553095,89.4780106776665,-0.9989903510092046,0.034676999772489704,-0.028561937561814604,-0.99874365,0.012236473,0.048595086
171,155,61,0.7179102431769683,55,0.957935667225493,0.9544874773915837,7.476156492381296,7.4054049421432016,89.70902353012181,-0.994493034225412,0.044870900700121764,-0.09471117752141685,-0.99931294,0.017484536,0.032680497
187,183,32,0.6690959478116189,58,0.9602247705712303,0.9618785254782042,37.20213780903952,1.5599331137399106,52.01843585437246,-0.9928062530956483,0.04721219309482565,-0.11003068952504386,0.76481265,-0.6411708,0.062940955
175,151,52,0.8132508849068362,96,0.9367744676891101,0.923041710090029,15.943928314518239,9.28263901060892,75.91169725660355,-0.9850184181374712,0.05530170106766469,-0.16334147602178883,-0.9635272,0.267227,0.0143206995
169,168,64,0.7150943168100683,95,0.9559004906784401,0.955659508031994,5.343203432076625,5.260248363296243,89.82084831161758,-0.9742008257338213,-0.005764450061032656,0.2256092246674206,-0.9904319,0.01770627,0.13686165
184,171,70,0.6047157075498351,91,0.9525390282683787,0.9642902958540545,14.220644847317802,11.745734412254054,80.16846713890263,-0.9483691764156705,0.07674321373603553,-0.30774402410140794,0.9744536,-0.20288023,0.09633146
191,178,48,0.7038507225791709,76,0.47858148859611377,0.5322863565373702,22.845610900669854,14.601449827010287,76.20403055740941,-0.5919735345952016,0.14180140867413896,-0.7933849600521135,0.36846587,0.16155384,0.9154962
170,163,60,0.7359934555242359,96,0.9680525574616035,0.9610119389981394,7.3062799956620585,7.1798208113188515,89.05716642535283,-0.9991149053593693,0.034072549599513884,-0.024667128988338075,-0.9951512,0.0010604224,0.09835115
180,168,66,0.9870128752332019,95,0.9561328115222931,0.9185309195555437,42.12097695752658,41.49967282898999,83.53704276512116,-0.9492647486194761,-0.02029418148164064,0.3138225346057755,0.910423,-0.16408804,0.37974352
184,160,59,0.620919983142512,66,0.47962246515759094,0.40457008530646643,64.2385550989686,52.639174075353836,41.26978800051472,-0.8501067229614282,0.1062579761089287,-0.5157788305940986,-0.59635675,0.74689186,0.29412788
185,178,71,0.7844135605655177,78,0.8470998187887757,0.8347942766899313,4.723883810239876,0.24216458183825249,82.67802276581243,-0.8567497983659121,0.1047722093252368,-0.5049777887720188,0.8507247,-0.18588722,0.49164364
192,178,36,0.6595278129979405,95,0.9178748225984991,0.8692619928502892,78.70409090446903,75.93896648162462,54.421539397772875,-0.9992869032869331,0.025941270612149354,0.027436023732288123,0.23205158,0.5161924,0.8244377
168,150,52,0.7018233187479794,96,0.9570896058299087,0.9600442773515125,13.963140814963804,11.574436802536596,80.99926077259344,-0.9538577357260754,-0.017953256880508698,0.29972170519151126,-0.98605317,-0.13907579,0.09141764
185,158,64,0.6596398358601598,82,0.9593717356126021,0.9542758755731223,17.21908967757444,4.759846455484522,72.88528905998368,-0.9978272190008736,0.03852771338303908,-0.05344582605271727,0.93882245,-0.32682374,0.1086214
171,151,58,0.9436806566112353,78,0.9642914684297639,0.9798909548422183,5.256429797396313,4.288112652084225,87.67935550754447,-0.9948322823370221,0.04435344200236651,-0.09133182469793487,0.99968565,0.014033888,0.020776462
184,181,32,0.7133420537630597,94,0.7158021822296585,0.5606957621740497,74.20236936871976,71.56329177328624,59.00557341434175,-0.9957257167808461,0.015910642417376667,0.09097883489656666,0.3555748,0.44626972,0.8212247
176,168,65,0.6877281242055395,81,0.8721032746368418,0.9267216547778236,3.0955022889894295,2.6317269769629483,89.93409758531986,-0.949630219476852,0.07619186938236877,-0.3039691518828283,0.9639346,-0.044895753,0.2623253
174,155,50,0.6098290997476973,77,0.8435391233553785,0.9675900640624437,8.05860486928604,8.05286064577396,89.30058037177635,-0.9992689998233202,0.03318816322958483,-0.018973977272777113,-0.9922218,0.028023375,0.12128743
172,157,60,0.6439502570971922,95,0.8985407238691666,0.9320287725377463,10.067376834266675,7.170659580328214,81.68985739317326,-0.9782393539796591,0.06057755378671202,-0.1984392257157774,0.9825221,-0.17443709,0.064977795
177,167,65,0.8269299988800186,95,0.6304265365160588,0.7698250260226936,3.2004804221511325,1.9225336994781188,85.6378396097107,-0.9416659927353469,0.07954941467833351,-0.3270123067257382,0.9488661,-0.12182121,0.29122612
172,167,65,0.8640297852719145,87,0.9647290431338917,0.9691363768024626,8.377408158359353,8.378735643934974,88.94136263829623,-0.9825893573313711,0.05731865515483426,-0.17672783207623047,0.9984339,-0.045920596,0.031954434
179,149,50,0.8594819752407146,71,0.9501444345084182,0.9391349983513346,10.05452777299171,8.146981474140224,82.77545978070724,-0.9742693468900099,0.06325125965130485,-0.21632965091044945,0.98543024,-0.155903,0.06798194
179,158,60,0.992827894057101,96,0.5729282917786882,0.6381818983529813,23.86536712054925,8.519577372800809,66.11625376614694,-0.9634698755286571,0.06953081044951373,-0.25863345751667116,0.8263805,-0.45193708,0.33592877
175,150,49,0.960323746135912,76,0.953655212974263,0.9412092098368475,10.895761008799065,7.7823182853413435,81.50339473842614,-0.991978546123025,0.04824979603471724,-0.11683544502529038,-0.98491096,0.1707731,0.028053254
163,160,62,0.6924056370275575,96,0.9458034460106014,0.9775373142655539,16.220417254261992,2.537595675756487,71.46811554360113,-0.804889065736305,-0.0677188478767744,0.5895487677032157,-0.7949406,-0.3366375,0.5047225
170,153,50,0.6435167729199851,95,0.9545386259414009,0.9703719302148072,3.195052989022557,3.0343480075826563,88.77080172600367,-0.999498573379251,0.027891405968402203,0.014989038860046579,-0.9967582,0.041315917,0.069037095
179,170,67,0.7342939412485748,94,0.8287167260623894,0.7199525229031798,33.750766303266886,32.7801086578329,82.18303611891892,-0.9812711042305637,-0.0004007421867199824,0.19263140815513458,0.91680014,-0.18580614,0.35348776
174,152,51,0.7715293196665525,78,0.9465445068933851,0.9210143133835955,5.506333799703543,3.9591135081181075,85.5992299483407,-0.9975081102534012,0.039319705356442136,-0.05857926893851754,-0.99479616,0.100739695,0.015239055
179,153,51,0.7265710844841027,82,0.942166052644119,0.9304084955747841,20.767656730289595,4.572399987622091,69.86842937376177,-0.9953187738555398,0.015201123567655597,0.09544351341492914,-0.92992413,0.365475,0.040855665
